"iata_code"	"icao_code"	"name_rus"	"city_rus"	"country_rus"	"latitude"	"longitude"	"tags"
"LRI"		"Лорика"	"Лорика"	"Колумбия"	"9.300"	"-75.883"	
"CCD"			"Лос Анджелес"	"США"	"34.060843"	"-118.417579"	
"JBP"			"Лос Анджелес"	"США"	"33.986680"	"-118.160626"	
"JCX"			"Лос Анджелес"	"США"	0	0	
"JID"			"Лос Анджелес"	"США"	"34.019734"	"-117.928396"	
"JLX"	"KJLX"		"Лос Анджелес"	"США"	"34.058067"	"-118.235629"	
"JSN"			"Лос Анджелес"	"США"	"34.160006"	"-118.449526"	
"JUC"	"KJUC"		"Лос Анджелес"	"США"	0	0	
"JWC"	"KJWC"		"Лос Анджелес"	"США"	"34.178894"	"-118.599253"	
"VNY"	"KVNY"		"Лос Анджелес"	"США"	"34.209806"	"-118.489972"	
"WHP"	"KWHP"		"Лос Анджелес"	"США"	"34.259325"	"-118.413433"	
"LSQ"	"SCGE"	"Лос Анджелес"	"Лос Анджелес"	"Чили"	"-37.401731"	"-72.425444"	
"LMD"		"Лос-Менукос"	"Лос-Менукос"	"Аргентина"	"-40.815833"	"-68.071111"	
"LMM"	"MMLM"		"Лос-Мошис"	"Мексика"	"25.685194"	"-109.080806"	
"LRV"	"SVRS"	"Лос-Рокес"	"Лос-Рокес"	"Венесуэла"	"11.946"	"-66.669"	
"LSL"	"MRLC"	"Лос-Чилес"	"Лос-Чилес"	"Коста-Рика"	"11.035277"	"-84.706108"	
"LSA"	"AYKA"	"Лосуя"	"Лосуя"	"Папуа - Новая Гвинея"	"-8.505833"	"151.080833"	
"LOA"	"YLOR"	"Лотарингия"	"Лотарингия"	"Австралия"	"-18.992778"	"139.905833"	
"LOF"		"Лоун"	"Лоун"	"Маршалловы острова"	"7.800"	"168.283"	
"LPH"			"Лохгилпхед"	"Великобритания"	"56.050"	"-5.433"	
"LOE"	"VTUL"	"Лоэй"	"Лоэй"	"Таиланд"	"17.439133"	"101.722064"	
"LBM"	"FQLU"	"Луабо"	"Луабо"	"Мозамбик"	"-18.400"	"36.100"	
"LPQ"	"VLLB"	"Луанг Прабанг"	"Луанг Прабанг"	"Лаос"	"19.897914"	"102.160764"	
"LXG"	"VLLN"	"Луанг-Намтха"	"Луанг-Намтха"	"Лаос"	"20.960556"	"101.402500"	
"UAL"	"FNUA"	"Луау"	"Луау"	"Ангола"	"-10.715833"	"22.231111"	
"LUW"	"WAMW"	"Лувук"	"Лувук"	"Индонезия"	"-1.038918"	"122.771906"	
"VSG"	"UKCW"	"Луганск"	"Луганск"	"Украина"	"48.417381"	"39.374125"	
"LUH"	"VILD"		"Лудхиана"	"Индия"	"30.854681"	"75.952592"	
"LZO"	"ZULZ"	"Лужчоу"	"Лужчоу"	"Китай"	"28.852500"	"105.392500"	
"LCD"	"FALO"	"Луи-Тришар"	"Луи-Тришар"	"ЮАР"	"-23.061917"	"29.864750"	
"LZA"	"FZUG"	"Луиза"	"Луиза"	"Демократическая республика Конго"	"-7.183"	"22.400"	
"LUA"	"VNLK"	"Лукла"	"Лукла"	"Непал"	"27.687778"	"86.731389"	
"LXR"	"HELX"	"Луксор"	"Луксор"	"Египет"	"25.671028"	"32.706583"	
"LXU"	"FLLK"	"Лукулу"	"Лукулу"	"Замбия"	"-14.375833"	"23.248611"	
"LLA"	"ESPA"		"Лули"	"Швеция"	"65.543758"	"22.121989"	
"GGC"	"FNBL"	"Лумбала"	"Лумбала"	"Ангола"	"-14.106"	"21.450"	
"LMI"		"Луми"	"Луми"	"Папуа - Новая Гвинея"	"-3.467"	"142.033"	
"LUB"	"SYLP"	"Лумид-Пау"	"Лумид-Пау"	"Гайана"	"2.400"	"-59.433"	
"LYK"		"Луньюк"	"Луньюк"	"Индонезия"	"-8.983"	"117.217"	
"LZI"	"FZAL"	"Луози"	"Луози"	"Демократическая республика Конго"	"-4.950"	"14.133"	
"LBO"	"FZVI"	"Лусамбо"	"Лусамбо"	"Демократическая республика Конго"	"-4.961667"	"23.378333"	
"LUS"	"FZCE"	"Лусанга"	"Лусанга"	"Демократическая республика Конго"	"-4.800"	"18.717"	
"LUM"	"ZPMS"		"Луси"	"Китай"	"24.401111"	"98.531667"	
"LUJ"	"FALK"	"Лусикисики"	"Лусикисики"	"ЮАР"	"-31.367"	"29.583"	
"UCK"	"UKLC"	"Луцк"	"Луцк"	"Украина"	"50.750"	"25.333"	
"LUE"	"LZLU"	"Лученец"	"Лученец"	"Словакия"	"48.339444"	"19.735833"	
"LZH"	"ZGZH"	"Лучжоу"	"Лучжоу"	"Китай"	"24.207500"	"109.391111"	
"LCV"	"LIQL"	"Лучча"	"Лучча"	"Италия"	"43.825556"	"10.578889"	
"LSX"	"WITL"	"Лхок-Сукон"	"Лхок-Сукон"	"Индонезия"	"5.069506"	"97.259192"	
"LWO"	"UKLL"	"Скнилов"	"Львов"	"Украина"	"49.812500"	"23.956111"	
"LGG"	"EBLG"		"Льеж"	"Бельгия"	"50.636389"	"5.442778"	
"XHN"	"ZLXY"		"Льеж"	"Бельгия"	"50.633333333333"	"5.5666666666667"	
"LGX"	"HCMJ"	"Лю-Ганан"	"Лю-Ганан"	"Эфиопия"	"3.811944"	"42.545833"	
"LJU"	"LJLJ"		"Любляна"	"Словения"	"46.223686"	"14.457611"	
"LUD"	"FYLZ"	"Людериц"	"Людериц"	"Намибия"	"-26.687369"	"15.242861"	
"LUX"	"ELLX"		"Люксембург"	"Люксембург"	"49.623333"	"6.204444"	
"EML"	"LIDE"	"Вейкфилд-Вестгейт"	"Люцерн"	"Швейцария"	"47.0925"	"8.305"	
"LYA"	"ZHLY"	"Люян"	"Люян"	"Китай"	"34.741111"	"112.388333"	
"PLP"	"MPLP"	"Ля Пальма"	"Ля Пальма"	"Панама"	"8.406667"	"-78.141669"	
"MPQ"	"OJMN"	"Маан"	"Маан"	"Иордания"	"30.167"	"35.783"	
"MST"	"EHBK"		"Маастрихт"	"Нидерланды"	"50.911658"	"5.770144"	
"USI"	"SYMB"	"Мабарума"	"Мабарума"	"Гайана"	"8.200"	"-59.783"	
"GDX"	"UHMM"	"Сокол"	"Магадан"	"Россия"	"59.910989"	"150.720439"	
"GDG"	"UHBI"	"Магдагачи"	"Магдагачи"	"Россия"	"53.473333"	"125.795000"	
"MGD"	"SLMG"	"Магдалена"	"Магдалена"	"Боливия"	"-13.300"	"-64.133"	
"MQF"	"USCM"	"Магнитогорск"	"Магнитогорск"	"Россия"	"53.393131"	"58.755661"	
"MWQ"	"VYMW"	"Магуэ"	"Магуэ"	"Мьянма"	"20.165453"	"94.941185"	
"MAG"	"AYMD"	"Маданг"	"Маданг"	"Папуа - Новая Гвинея"	"-5.207083"	"145.788700"	
"MJH"		"Маджма"	"Маджма"	"Саудовская Аравия"	"25.933"	"45.367"	
"MHA"	"SYMD"	"Махдия"	"Мадиа"	"Гайана"	"5.277495"	"-59.151112"	
"WMV"		"Мадировало"	"Мадировало"	"Мадагаскар"	"-16.450"	"46.550"	
"MAD"	"LEMD"		"Мадрид"	"Испания"	"40.493556"	"-3.566764"	
"TOJ"	"LETO"		"Мадрид"	"Испания"	"40.496747"	"-3.445872"	
"IXM"	"VOMD"	"Мадурай"	"Мадурай"	"Индия"	"9.834508"	"78.093378"	
"MAQ"	"VTPM"	"Мей-Сот"	"Мае Сот"	"Таиланд"	"16.699856"	"98.545056"	
"MZT"	"MMMZ"		"Мазатлан"	"Мексика"	"23.161356"	"-106.266072"	
"MCJ"	"SKLM"	"Маикао"	"Маикао"	"Колумбия"	"11.232528"	"-72.490139"	
"VEG"		"Маиквак"	"Маиквак"	"Гайана"	"5.550"	"-59.283"	
"JDM"			"Майами"	"США"	"25.786078"	"-80.177353"	
"MIA"	"KMIA"	"Международный Аэропорт Майами"	"Майами"	"США"	"25.795365"	"-80.290116"	
"MIO"	"KMIO"	"Майами"	"Майами"	"США"	"36.909221"	"-94.887500"	
"MPB"			"Майами"	"США"	"25.778333"	"-80.170278"	
"OPF"	"KOPF"		"Майами"	"США"	"25.907000"	"-80.278389"	
"TMB"	"KTMB"		"Майами"	"США"	"25.647889"	"-80.432778"	
"TNT"	"KTNT"		"Майами"	"США"	"25.861806"	"-80.897000"	
"MIU"	"DNMA"	"Майдугури"	"Майдугури"	"Нигерия"	"11.855347"	"13.080950"	
"MRL"		"Майнерз-Лейк"	"Майнерз-Лейк"	"Австралия"	"-20.067"	"145.583"	
"MXT"	"FMMO"	"Майнтирано"	"Майнтирано"	"Мадагаскар"	"-18.050278"	"44.033333"	
"MYO"	"YMYR"	"Майруда"	"Майруда"	"Австралия"	"-18.123889"	"124.270833"	
"MYQ"	"VOMY"	"Майсор"	"Майсор"	"Индия"	"12.307222"	"76.649722"	
"KMK"	"FCPA"	"Макабана"	"Макабана"	"Конго"	"-3.483"	"12.617"	
"MQX"	"HAMK"	"Макале"	"Макале"	"Эфиопия"	"13.467367"	"39.533464"	
"NAD"		"Маканал"	"Маканал"	"Колумбия"	"2.567"	"-67.583"	
"MFM"	"VMMC"		"Макао"	"Макао"	"22.149556"	"113.591558"	
"XMS"	"SEMC"	"Макас"	"Макас"	"Эквадор"	"-2.299167"	"-78.120750"	
"MKP"	"NTGM"	"Макемо"	"Макемо"	"Французская Полинезия"	"-16.583919"	"-143.658369"	
"MPG"		"Макини"	"Макини"	"Папуа - Новая Гвинея"	"-6.533"	"147.650"	
"MQD"	"SAVQ"	"Макинчао"	"Макинчао"	"Аргентина"	"-41.250"	"-68.733"	
"MKY"	"YBMK"	"Маккей"	"Маккей"	"Австралия"	"-21.171667"	"149.179722"	
"MKU"	"FOOK"	"Макоку"	"Макоку"	"Габон"	"0.579211"	"12.890908"	
"MAC"	"KMAC"		"Макон"	"США"	"32.822150"	"-83.562015"	
"MCN"	"KMCN"		"Макон"	"США"	"32.692850"	"-83.649211"	
"WRB"	"KWRB"		"Макон"	"США"	"32.640143"	"-83.591849"	
"MKJ"	"FCOM"	"Макуа"	"Макуа"	"Конго"	"-0.017"	"15.583"	
"MZG"	"RCQC"	"Макунг"	"Макунг"	"Тайвань"	"23.568669"	"119.628311"	
"MDI"	"DNMK"	"Макурди"	"Макурди"	"Нигерия"	"7.703883"	"8.613939"	
"AAM"	"FAMD"	"Мала-Мала"	"Мала-Мала"	"ЮАР"	"-24.818111"	"31.544584"	
"MLP"	"RPMM"	"Малабанг"	"Малабанг"	"Филиппины"	"7.617222"	"124.058611"	
"SSG"	"FGSL"	"Санта-Исабел-ду-М"	"Малабо"	"Экваториальная Гвинея"	"3.755267"	"8.708717"	
"AGP"	"LEMG"		"Малага"	"Испания"	"36.674900"	"-4.499106"	
"WML"	"FMMC"	"Малаимбанди"	"Малаимбанди"	"Мадагаскар"	"-20.350"	"45.550"	
"MAK"	"HSSM"	"Малакал"	"Малакал"	"Судан"	"9.558969"	"31.652242"	
"MKZ"	"WMKM"		"Малакка"	"Малайзия"	"2.263361"	"102.251553"	
"MLQ"		"Малалауа"	"Малалауа"	"Папуа - Новая Гвинея"	"-8.067"	"146.150"	
"MLG"	"WARA"		"Маланг"	"Индонезия"	"-7.926556"	"112.714514"	
"LGS"	"SAMM"	"Маларкуэ"	"Маларкуэ"	"Аргентина"	"-35.493597"	"-69.574267"	
"MLX"	"LTAT"	"Малатия"	"Малатия"	"Турция"	"38.435347"	"38.091006"	
"LDA"	"VEMH"	"Малда"	"Малда"	"Индия"	"25.010000"	"88.127222"	
"MLE"	"VRMM"		"Мале"	"Мальдивы"	"4.191833"	"73.529128"	
"MKN"		"Малеколон"	"Малеколон"	"Папуа - Новая Гвинея"	"-4.017"	"153.650"	
"LLE"	"FAMN"	"Малелейн"	"Малелейн"	"ЮАР"	"-25.473603"	"31.565828"	
"MPT"	"WPMN"	"Малиана"	"Малиана"	"Индонезия"	"-8.972222"	"125.215278"	
"MYD"	"HKML"	"Малинди"	"Малинди"	"Кения"	"-3.229306"	"40.101667"	
"JMM"	"ESHM"		"Малмо"	"Швеция"	"55.620000"	"12.982778"	
"MMX"	"ESMS"		"Малмо"	"Швеция"	"55.530193"	"13.371639"	
"PTF"	"NFFO"	"Малололайлай"	"Малололайлай"	"Фиджи"	"-17.777944"	"177.196722"	
"MLK"	"KMLK"	"Мальта"	"Мальта"	"США"	"48.366944"	"-107.919333"	
"MAP"		"Мамаи"	"Мамаи"	"Папуа - Новая Гвинея"	"-10.283"	"149.517"	
"MBO"	"RPUM"	"Мамбурао"	"Мамбурао"	"Филиппины"	"13.208092"	"120.605350"	
"MPI"	"KMPI"	"Мамитупо"	"Мамитупо"	"Панама"	"9.167"	"-77.967"	
"MMH"	"KMMH"	"Маммот Лейкс"	"Маммот Лейкс"	"США"	"37.624056"	"-118.838750"	
"WMP"	"FMNP"	"Мампикони"	"Мампикони"	"Мадагаскар"	"-16.049"	"47.622"	
"MJU"	"WAAJ"	"Мамую"	"Мамую"	"Индонезия"	"-2.683"	"118.900"	
"MMF"	"FKKF"	"Мамфе"	"Мамфе"	"Камерун"	"5.704167"	"9.306389"	
"MDC"	"WAMM"		"Манадо"	"Индонезия"	"1.549447"	"124.925878"	
"WVK"	"FMSK"	"Манакара"	"Манакара"	"Мадагаскар"	"-22.119722"	"48.021667"	
"WMR"	"FMNC"	"Мананара"	"Мананара"	"Мадагаскар"	"-16.163900"	"49.773753"	
"NGX"	"VNMA"	"Мананг"	"Мананг"	"Непал"	"28.633"	"84.000"	
"MNJ"	"FMSM"	"Манандзари"	"Манандзари"	"Мадагаскар"	"-21.201772"	"48.358317"	
"MRM"		"Манаре"	"Манаре"	"Папуа - Новая Гвинея"	"-9.200"	"147.617"	
"MNZ"	"KHEF"	"Манассас"	"Манассас"	"США"	"38.721417"	"-77.515444"	
"MZE"		"Манати"	"Манати"	"Гватемала"	"17.250"	"-89.133"	
"MGU"	"VYMN"	"Манаунг"	"Манаунг"	"Мьянма"	"18.845825"	"93.688889"	
"MAO"	"SBEG"		"Манаус"	"Бразилия"	"-3.038611"	"-60.049721"	
"MGP"		"Манга"	"Манга"	"Папуа - Новая Гвинея"	"-4.133"	"153.017"	
"IXE"	"VOML"		"Мангалор"	"Индия"	"12.962056"	"74.889778"	
"MAL"	"WAPE"	"Манголе"	"Манголе"	"Индонезия"	"1.883"	"125.833"	
"MAI"	"FWMG"	"Мангочи"	"Мангочи"	"Малави"	"-14.483"	"35.267"	
"MJY"		"Мангунджая"	"Мангунджая"	"Индонезия"	"-2.733"	"103.567"	
"WMD"	"FMSC"	"Мандабе"	"Мандабе"	"Мадагаскар"	"-21.033"	"44.950"	
"MDL"	"VYMD"		"Мандалай"	"Мьянма"	"21.702156"	"95.977928"	
"MVJ"			"Мандевилль"	"Ямайка"	"18.017"	"-77.483"	
"NDE"	"HKMA"	"Мандера"	"Мандера"	"Кения"	"3.933"	"41.850"	
"KMD"		"Манджи"	"Манджи"	"Габон"	"-1.700"	"10.400"	
"MJA"	"FMSJ"	"Мандза"	"Мандза"	"Мадагаскар"	"-21.425833"	"44.315278"	
"WMA"	"FMNX"	"Мандритсара"	"Мандритсара"	"Мадагаскар"	"-15.833"	"48.833"	
"MVI"		"Манетай"	"Манетай"	"Папуа - Новая Гвинея"	"-6.117"	"155.400"	
"MZO"	"MUMZ"		"Манзанилло"	"Куба"	"20.288172"	"-77.089300"	
"ZLO"	"MMZO"	"Манзанилло"	"Манзанилло"	"Мексика"	"19.144778"	"-104.558631"	
"MZL"	"SKMZ"		"Манисалес"	"Колумбия"	"5.029992"	"-75.465114"	
"XMH"	"NTGI"	"Манихи"	"Манихи"	"Французская Полинезия"	"-14.437500"	"-146.070833"	
"MHX"	"NCMH"	"Манихики-Айленд"	"Манихики-Айленд"	"Острова Кука"	"-10.376667"	"-161.001944"	
"MYM"	"SYMM"	"Манки-Маунтин"	"Манки-Маунтин"	"Гайана"	"4.600"	"-59.633"	
"MHG"	"EDFM"		"Маннхайм"	"Германия"	"49.472706"	"8.514264"	
"MKW"	"WASR"		"Маноквари"	"Индонезия"	"-0.891833"	"134.049183"	
"MNO"	"FZRA"	"Маноно"	"Маноно"	"Демократическая республика Конго"	"-7.288889"	"27.394444"	
"MNS"	"FLMA"	"Манса"	"Манса"	"Замбия"	"-11.138611"	"28.875556"	
"HRA"		"Мансехра"	"Мансехра"	"Пакистан"	"34.333"	"73.200"	
"KWU"		"Мансьон-Хаус"	"Мансьон-Хаус"	"Новая Зеландия"	0	0	
"UUU"		"Мануму"	"Мануму"	"Папуа - Новая Гвинея"	"-9.067"	"147.567"	
"MAN"	"EGCC"	"Манчестер"	"Манчестер"	"Великобритания"	"53.353744"	"-2.274950"	
"AMO"	"FTTU"	"Мао"	"Мао"	"Чад"	"14.145556"	"15.314444"	
"MPF"		"Мапода"	"Мапода"	"Папуа - Новая Гвинея"	"-7.967"	"143.167"	
"MPU"		"Мапуа"	"Мапуа"	"Папуа - Новая Гвинея"	"-2.800"	"151.983"	
"MPM"	"FQMA"		"Мапуту"	"Мозамбик"	"-25.920836"	"32.572606"	
"MRE"		"Мара-Лоджес"	"Мара-Лоджес"	"Кения"	"-1.404722"	"35.008056"	
"MWG"		"Маравака"	"Маравака"	"Папуа - Новая Гвинея"	"-6.967"	"145.883"	
"MFQ"	"DRRM"	"Маради"	"Маради"	"Нигер"	"13.502531"	"7.126753"	
"MYC"	"SVBL"	"Маракай"	"Маракай"	"Венесуэла"	"10.183375"	"-67.557319"	
"MAR"	"SVMC"		"Маракайбо"	"Венесуэла"	"10.558208"	"-71.727856"	
"MZK"	"NGMK"	"Маракеи"	"Маракеи"	"Кирибати"	"2.058611"	"173.271389"	
"MWI"		"Марамуни"	"Марамуни"	"Папуа - Новая Гвинея"	"-5.117"	"143.483"	
"MTH"	"KMTH"		"Марафон"	"Канада"	"24.726194"	"-81.051361"	
"YSP"	"CYSP"	"Марафон"	"Марафон"	"Канада"	"48.755278"	"-86.344444"	
"MQZ"	"SVMI"	"Маргарет Ривер"	"Маргарет Ривер"	"Австралия"	"-18.633333333333"	"126.86666666667"	
"MGH"	"FAMG"	"Маргейт"	"Маргейт"	"ЮАР"	"-30.857408"	"30.343019"	
"MQM"	"LTCR"	"Мардин"	"Мардин"	"Турция"	"37.223336"	"40.631667"	
"GBJ"	"TFFM"		"Мари-Галанте"	"Гваделупа"	"15.868611"	"-61.272222"	
"MKA"	"LKMR"	"Марианские Лазнe"	"Марианские Лазнe"	"Чехия"	"49.923325"	"12.726666"	
"MYN"	"OYMB"	"Мариб"	"Мариб"	"Йемен"	"15.469167"	"45.326944"	
"MBX"	"LJMB"		"Марибор"	"Словения"	"46.479861"	"15.686131"	
"MHQ"	"EFMA"	"Мариехамн"	"Мариехамн"	"Финляндия"	"60.122203"	"19.898156"	
"MQU"	"SKQU"	"Марикита"	"Марикита"	"Колумбия"	"5.212594"	"-74.883697"	
"QMM"		"Марина Ди Масса"	"Марина Ди Масса"	"Италия"	"43.985833"	"10.143611"	
"MRQ"	"RPUW"	"Мариндюк"	"Мариндюк"	"Филиппины"	"13.360967"	"121.825583"	
"MPY"	"SOOA"	"Марипасула"	"Марипасула"	"Французская Гвиана"	"3.657499"	"-54.037222"	
"ESG"	"SGME"	"Марискал-Эстигар"	"Марискал-Эстигар"	"Парагвай"	"-22.044986"	"-60.621694"	
"MPW"	"UKCM"	"Мариуполь"	"Мариуполь"	"Украина"	"47.076128"	"37.449569"	
"MRJ"	"MHMA"	"Маркала"	"Маркала"	"Гондурас"	"14.150"	"-88.033"	
"MRK"	"KMKY"	"Марко Айленд"	"Марко Айленд"	"США"	"25.995028"	"-81.672528"	
"MXG"	"KLAS"	"Марлборо"	"Марлборо"	"США"	"42.333333333333"	"-71.55"	
"OMM"	"OONR"	"Мармул"	"Мармул"	"Оман"	"18.136000"	"55.182139"	
"WMN"	"FMNR"	"Мароантсера"	"Мароантсера"	"Мадагаскар"	"-15.436666"	"49.688332"	
"MNP"		"Марон"	"Марон"	"Сьерра-Леоне"	"-1.550"	"145.033"	
"RAK"	"GMMX"		"Марракеш"	"Марокко"	"31.606886"	"-8.036300"	
"RRM"		"Марромеу"	"Марромеу"	"Мозамбик"	"-18.283"	"35.933"	
"LMQ"	"HLMB"	"Марса-Брега"	"Марса-Брега"	"Ливия"	"30.378139"	"19.576444"	
"RBT"	"HKMB"	"Марсабит"	"Марсабит"	"Кения"	"2.350"	"37.983"	
"MRS"	"LFML"		"Марсель"	"Франция"	"43.436667"	"5.215000"	
"ASL"	"KASL"		"Маршалл"	"США"	"32.520500"	"-94.307778"	
"MHL"	"KMHL"		"Маршалл"	"США"	"39.095500"	"-93.202806"	
"MLL"	"EGSB"	"Маршалл"	"Маршалл"	"США"	"61.883333333333"	"-162.06666666667"	
"MML"	"KMML"		"Маршалл"	"США"	"44.451730"	"-95.824420"	
"MBV"		"Маса"	"Маса"	"Папуа - Новая Гвинея"	"-6.350"	"147.633"	
"MTZ"	"LLMZ"	"Масада"	"Масада"	"Израиль"	"31.328169"	"35.388608"	
"MSI"		"Масалембо"	"Масалембо"	"Филиппины"	"14.966666666667"	"120.66666666667"	
"MXB"	"WAWM"	"Масамба"	"Масамба"	"Индонезия"	"-2.558044"	"120.324383"	
"XMI"	"HTMI"	"Масаси"	"Масаси"	"Танзания"	"-10.733"	"38.767"	
"MBT"	"RPVJ"	"Масбате"	"Масбате"	"Филиппины"	"12.369367"	"123.629236"	
"MVZ"	"FVMV"	"Масвинго"	"Масвинго"	"Зимбабве"	"-20.055333"	"30.859111"	
"MCZ"	"SBMO"		"Масейо"	"Бразилия"	"-9.510808"	"-35.791678"	
"MCA"	"GUMA"	"Масента"	"Масента"	"Гвинея"	"8.554"	"-9.478"	
"MSM"	"FZCV"	"Маси-Манимба"	"Маси-Манимба"	"Демократическая республика Конго"	"-4.783"	"17.850"	
"KCU"	"HUMI"	"Масинди"	"Масинди"	"Уганда"	"1.758056"	"31.736667"	
"MSH"	"OOMA"	"Масирах"	"Масирах"	"Оман"	"20.675434"	"58.890467"	
"MUW"	"DAOV"	"Маскара"	"Маскара"	"Алжир"	"35.216944"	"0.148333"	
"MSW"	"HHMS"		"Массава"	"Эритрея"	"15.669989"	"39.370103"	
"MRO"	"NZMS"	"Мастертон"	"Мастертон"	"Новая Зеландия"	"-40.973333"	"175.633611"	
"MSK"		"Мастик-Пойнт"	"Мастик-Пойнт"	"Греция"	"36.850833333333"	"27.076111111111"	
"MAT"	"FZAM"	"Матади"	"Матади"	"Демократическая республика Конго"	"-5.800"	"13.433"	
"MVT"	"NTGV"	"Матайва"	"Матайва"	"Французская Полинезия"	"-14.869444"	"-148.713333"	
"MWK"	"WIOM"	"Матак"	"Матак"	"Индонезия"	"3.348119"	"106.258050"	
"MAX"	"GOSM"	"Матам"	"Матам"	"Сенегал"	"15.593611"	"-13.322778"	
"MTA"	"NZMA"	"Матамата"	"Матамата"	"Новая Зеландия"	"-37.734444"	"175.741944"	
"MAM"	"MMMA"	"Матаморос"	"Матаморос"	"Мексика"	"25.769894"	"-97.525311"	
